date,load1,load2,load3,load4,load5,load6,load7,load8,load9,load10,load11,load12,load13,load14,load15,load16,load17,load18,load19,load20,load21,load22,load23,load24,load25,load26,load27,load28,load29,load30,load31,load32,load33,load34,load35,load36,load37,load38,load39,load40,load41,load42,load43,load44,load45,load46,load47,load48
2010-05-22,8927.87,8729.41,8503.44,8284.16,7997.16,7628.45,7262.77,7016.66,6825.81,6801.17,6780.01,6915.41,7065.04,7331.52,7668.53,8153.57,8698.1,9102.11,9346.03,9606.51,9591.43,9585.66,9407.04,9242.25,9161.38,9055.22,8967.38,8813.86,8746.4,8657.89,8645.63,8662.85,8761.64,9014.55,9344.06,9872.51,10304.9,10227.1,10005.1,9757.27,9543.71,9441.98,9314.42,9199.76,8978.7,9012.75,8889.65,8742.76
2010-05-23,8562.84,8248.56,8026.16,7744.17,7573.6,7194.21,6935.32,6769.62,6717.42,6664.3,6713.14,6777.19,6896.99,7029.46,7303.87,7592.9,8065.57,8598.34,8973.63,9297.17,9381.62,9411.9,9337.76,9265.18,9181.0,9114.26,9037.56,8922.98,8843.57,8790.45,8782.43,8813.64,8944.59,9189.91,9580.84,10096.07,10520.49,10535.32,10396.63,10116.92,9943.56,9906.73,9755.48,9476.12,9213.98,9074.25,8762.47,8500.13
2010-05-24,8284.75,8046.92,7822.43,7704.83,7501.23,7194.82,6951.17,6887.8,6790.27,6824.66,6915.32,7275.58,7720.68,8620.32,9420.47,9890.1,10311.49,10500.79,10406.08,10422.1,10417.7,10370.59,10270.41,10095.15,9975.59,9886.03,9935.08,9844.64,9865.2,9798.3,9702.52,9632.19,9769.51,10042.76,10304.18,10998.7,11422.97,11194.59,10993.91,10690.68,10442.89,10259.82,9989.52,9709.28,9358.23,9395.71,9184.19,9073.21
2010-05-25,8833.66,8638.66,8477.98,8312.87,8106.01,7654.62,7362.86,7097.58,6991.35,6988.69,7020.91,7352.85,7699.38,8500.35,9281.99,9658.26,9933.31,10112.55,10030.32,10187.87,10053.0,10088.72,10144.65,10083.84,10079.24,10030.99,10054.98,9947.31,9812.21,9862.8,9783.42,9796.44,9829.53,10006.88,10232.69,10790.2,11196.83,11124.36,10899.83,10619.56,10422.25,10211.9,9996.29,9706.84,9410.33,9462.36,9268.2,9040.74
2010-05-26,8912.37,8725.02,8487.22,8299.16,7987.57,7604.18,7168.73,6958.57,6817.56,6836.71,6911.87,7164.25,7488.47,8380.9,9125.77,9544.54,9976.15,10067.53,10090.37,10182.91,10208.17,10241.41,10181.24,10135.11,10116.22,10114.31,10057.58,10034.32,10017.88,9975.16,9981.87,10052.11,10264.22,10453.65,10711.97,11165.54,11460.55,11333.57,11129.1,10805.95,10534.46,10334.71,10070.13,9801.03,9479.72,9503.38,9270.61,9062.29
2010-05-27,8880.95,8711.62,8438.08,8231.42,7991.61,7563.53,7261.5,7009.94,6885.01,6866.8,6927.12,7248.09,7621.88,8398.01,9213.34,9582.66,9916.74,9979.56,9933.44,9960.6,9965.45,9947.39,9901.24,9832.66,9815.02,9764.04,9725.95,9674.18,9618.18,9563.07,9470.54,9466.41,9589.51,9764.55,10100.01,10669.26,11034.68,11081.58,10887.01,10706.61,10454.51,10287.09,10091.58,9723.18,9372.76,9525.78,9321.15,9175.49
2010-05-28,9012.01,8693.89,8502.16,8281.43,8051.26,7622.56,7263.03,7014.63,6897.19,6852.73,6978.89,7216.66,7637.6,8462.29,9220.73,9603.39,10035.1,10140.67,10125.61,10196.55,10123.51,10056.39,10007.51,9841.8,9786.46,9691.78,9623.6,9606.44,9551.22,9433.61,9415.82,9368.88,9437.62,9517.08,9769.81,10288.49,10598.6,10468.69,10238.12,9999.03,9813.6,9694.71,9519.1,9302.11,9071.37,9235.79,9089.04,9006.09
2010-05-29,8901.52,8633.92,8369.45,8123.27,7814.99,7434.53,7118.42,6895.74,6752.45,6686.52,6707.27,6812.15,6950.74,7199.61,7493.44,7802.08,8272.83,8781.0,9207.92,9583.0,9704.42,9745.52,9685.12,9573.71,9506.94,9397.15,9276.8,9206.98,9101.44,9002.34,8983.87,9066.85,9219.72,9375.36,9821.29,10166.44,10399.93,10275.84,9996.32,9701.73,9441.85,9325.59,9197.27,8987.44,8812.1,8771.63,8700.39,8509.67
2010-05-30,8346.28,8045.15,7802.17,7629.28,7393.07,7040.3,6801.04,6611.39,6545.28,6463.73,6475.2,6537.51,6585.1,6734.56,6892.48,7160.36,7582.4,8009.59,8496.36,8828.11,9035.59,9120.93,9068.6,9012.94,8949.22,8923.79,8780.95,8654.55,8557.07,8519.76,8468.04,8540.46,8725.53,9062.55,9565.31,10038.45,10406.22,10388.11,10222.04,9962.52,9790.43,9665.44,9504.42,9128.37,8809.84,8702.15,8403.82,8291.27
2010-05-31,8011.02,7698.86,7487.24,7358.89,7191.22,6891.2,6702.47,6575.08,6519.84,6606.48,6702.75,7027.29,7390.19,8229.12,9084.11,9588.87,10032.38,10119.06,10060.93,10137.67,10220.69,10141.74,10087.04,10049.03,10002.59,9986.45,9939.75,9844.72,9787.51,9774.64,9705.06,9729.89,9861.46,10086.32,10481.67,11036.98,11422.61,11250.41,11055.67,10819.8,10545.71,10410.25,10211.91,9898.67,9468.87,9508.44,9269.38,9123.46
2010-06-01,8916.59,8715.65,8516.12,8307.32,8084.49,7672.83,7339.43,7109.44,7016.78,7017.15,7055.32,7363.11,7770.35,8665.87,9437.91,9868.2,10185.49,10217.04,10090.54,10018.65,10088.29,10064.43,10016.99,9845.35,9735.94,9721.96,9645.73,9606.1,9568.65,9545.6,9453.29,9416.04,9522.5,9699.58,10062.36,10724.64,11168.48,11103.79,10950.44,10713.97,10469.49,10354.59,10246.25,9952.52,9643.5,9615.91,9360.96,9164.84
2010-06-02,9016.39,8825.19,8597.98,8422.83,8156.1,7791.19,7455.06,7212.0,7064.87,6995.08,7054.55,7377.4,7825.7,8710.36,9488.99,9914.04,10388.86,10411.95,10226.67,10199.56,10085.34,10006.2,9917.8,9782.98,9706.23,9638.63,9548.42,9550.48,9517.12,9403.46,9324.59,9327.76,9464.37,9674.09,10041.35,10641.67,11081.29,11005.98,10849.17,10569.69,10369.14,10263.74,10058.62,9733.78,9435.19,9384.74,9189.28,9027.04
2010-06-03,8841.28,8683.32,8473.27,8289.35,8025.95,7540.5,7179.19,6989.62,6871.05,6860.09,6921.73,7250.16,7661.84,8457.74,9222.83,9614.8,9939.23,10017.49,9899.3,9976.0,9961.24,9951.92,9873.49,9766.77,9838.49,9835.18,9718.38,9677.2,9613.94,9740.5,9745.96,9793.96,9932.31,10045.41,10312.75,10797.44,11260.84,11161.55,10981.7,10743.13,10464.05,10370.62,10170.53,9815.52,9464.78,9469.25,9220.56,9108.57
2010-06-04,8966.09,8770.38,8557.82,8292.57,8083.99,7672.68,7355.23,7103.04,6962.97,6948.73,6993.46,7291.0,7666.53,8431.53,9124.27,9531.9,9995.35,10100.17,10066.18,10145.39,10139.17,10144.32,10123.76,9948.09,9860.55,9852.1,9888.87,9868.86,9625.76,9672.28,9869.56,9861.61,9966.04,10201.94,10514.63,10964.11,11191.34,10983.6,10798.52,10533.87,10268.76,10133.94,9957.08,9655.14,9373.6,9534.7,9418.04,9323.34
2010-06-05,9194.76,8935.15,8698.05,8435.76,8136.02,7769.84,7398.13,7138.98,6965.45,6911.83,6879.16,6988.45,7099.7,7401.17,7733.87,8071.13,8634.92,9077.72,9342.7,9576.47,9622.8,9536.02,9471.86,9286.39,9044.9,9001.67,8923.65,8836.19,8717.95,8642.36,8638.82,8695.61,8774.32,8975.84,9361.84,9824.4,10180.12,10141.24,9904.25,9637.43,9470.46,9344.35,9256.32,9107.01,8942.13,8978.91,8874.09,8846.31
2010-06-06,8594.63,8401.36,8176.93,7858.06,7605.19,7253.41,7006.88,6837.49,6781.73,6734.3,6644.16,6719.18,6825.56,7041.68,7292.14,7550.08,8057.44,8497.37,8885.3,9078.87,9253.06,9231.94,9147.18,9042.01,8877.32,8753.43,8773.65,8648.89,8559.25,8596.58,8707.29,8829.26,9087.76,9404.66,9889.43,10383.27,10832.23,10840.73,10640.27,10418.77,10213.15,10064.74,9858.65,9532.5,9232.17,9047.62,8776.76,8511.15
2010-06-07,8301.32,8096.97,7898.8,7756.37,7560.37,7328.48,7062.61,6936.61,6863.9,6888.38,7016.53,7341.61,7824.74,8709.6,9601.63,10116.86,10633.06,10680.74,10583.46,10556.42,10451.83,10384.77,10300.45,10050.6,9937.57,9991.73,10004.95,9983.12,9955.22,9963.25,9898.64,9922.47,10076.88,10368.68,10848.11,11550.18,11999.54,11960.1,11745.38,11443.89,11222.79,10977.63,10749.88,10428.63,10021.99,9936.42,9631.59,9420.63
2010-06-08,9255.27,8997.03,8802.66,8595.97,8367.36,7968.99,7643.43,7385.75,7231.5,7240.29,7311.92,7640.48,8102.55,9048.94,9996.41,10462.68,10855.35,10883.06,10696.89,10664.13,10564.23,10484.28,10295.93,10129.13,10005.03,9921.31,9779.15,9758.45,9711.04,9693.11,9521.93,9559.93,9688.55,9913.38,10367.17,11077.77,11686.68,11667.93,11532.54,11268.79,11087.93,10929.51,10745.4,10455.18,10073.95,10023.01,9696.87,9424.38
2010-06-09,9251.57,8957.92,8714.09,8460.89,8272.95,7905.03,7571.61,7245.33,7086.87,7069.16,7141.86,7482.19,7923.05,8886.46,9799.12,10358.38,10776.88,10889.56,10703.71,10658.75,10570.92,10493.42,10377.53,10275.61,10189.98,10059.49,9997.02,9932.26,9867.34,9862.37,9834.24,9887.39,10129.14,10536.71,10950.33,11609.28,12065.1,12052.25,11873.48,11662.39,11486.7,11247.96,11060.94,10760.95,10306.6,10163.95,9817.98,9493.47
2010-06-10,9297.85,9055.39,8790.93,8593.71,8342.66,7927.94,7579.38,7377.14,7226.29,7193.31,7270.1,7635.19,8103.34,9082.55,10074.6,10496.54,10939.0,10963.71,10786.71,10771.17,10710.78,10561.28,10434.28,10230.3,10063.83,9939.98,9987.95,9916.61,9810.21,9834.78,9730.96,9703.19,9810.0,10061.32,10583.22,11325.45,11924.17,11979.83,12008.32,11866.76,11747.98,11626.88,11436.87,11078.45,10624.61,10580.6,10157.98,9947.23
2010-06-11,9660.1,9423.47,9184.01,8931.11,8661.28,8219.84,7861.7,7633.3,7441.94,7403.42,7490.98,7877.03,8326.94,9292.26,10299.22,10797.13,11358.15,11431.5,11320.48,11158.49,11090.57,10912.84,10649.2,10437.94,10317.57,10152.51,10039.05,9957.96,9806.74,9811.31,9730.04,9651.51,9787.98,9961.6,10501.99,11277.3,11817.31,11720.97,11686.67,11445.93,11263.1,11166.37,10938.47,10692.25,10393.5,10394.59,10195.59,9999.43
2010-06-12,9799.02,9536.33,9278.04,9066.58,8783.71,8324.41,7916.36,7619.36,7415.16,7321.56,7312.45,7443.27,7575.68,7860.77,8285.02,8702.99,9428.66,9986.81,10205.32,10426.83,10225.57,10082.23,9873.4,9587.19,9417.21,9285.56,9107.38,9024.43,8966.58,8866.24,8892.44,8909.52,9107.29,9484.59,10019.4,10724.65,11293.94,11266.88,11058.85,10815.31,10599.56,10508.96,10370.61,10194.39,9956.07,9879.37,9757.55,9537.82
2010-06-13,9317.42,8992.57,8778.51,8529.38,8260.73,7822.87,7536.39,7342.43,7180.18,7158.22,7157.46,7291.79,7376.85,7607.18,7883.23,8185.79,8797.16,9325.42,9742.77,9980.07,9976.7,9889.33,9711.31,9451.5,9211.73,9124.12,8987.4,8843.19,8751.98,8665.46,8619.57,8710.54,8855.05,9154.11,9730.52,10383.33,10929.07,10991.36,10835.76,10650.45,10502.61,10379.02,10205.51,9960.23,9687.8,9594.93,9295.16,9088.11
2010-06-14,8844.58,8592.76,8344.71,8161.74,7976.72,7603.08,7404.89,7217.51,7186.93,7253.39,7413.33,7519.66,7727.36,7993.18,8264.39,8640.3,9184.73,9674.79,10219.02,10603.96,10262.89,9831.79,9651.65,9417.5,9231.04,9137.8,8998.55,8834.0,8737.82,8706.27,8652.39,8699.03,8888.13,9341.66,9998.45,10931.25,11510.84,11532.19,11379.16,11151.77,10938.85,10846.96,10598.87,10264.18,9820.62,9726.07,9488.97,9374.94
2010-06-15,9200.75,9057.94,8928.76,8795.72,8572.0,8144.87,7822.28,7534.89,7409.7,7341.5,7428.33,7771.25,8291.92,9241.77,10227.78,10782.67,11236.02,11245.51,11055.9,11010.36,10898.79,10774.83,10637.68,10421.31,10319.65,10123.98,10045.89,9958.57,9881.65,9859.36,9786.12,9738.34,9893.04,10110.39,10637.04,11471.4,12095.6,12043.88,11993.12,11777.7,11563.42,11393.35,11151.98,10793.01,10482.2,10325.17,9950.22,9740.37
2010-06-16,9527.84,9307.57,9028.31,8874.99,8616.8,8143.93,7839.02,7515.05,7355.96,7280.3,7385.56,7675.56,8160.37,9147.51,10099.43,10613.75,11012.96,11062.58,10821.27,10746.67,10657.82,10518.72,10338.17,10169.32,9991.0,9912.42,9813.39,9695.34,9639.42,9624.07,9518.8,9542.15,9633.26,9872.17,10309.88,11104.65,11616.31,11600.49,11492.32,11303.65,11142.35,10905.06,10691.46,10447.09,9999.54,9912.26,9559.41,9320.56
2010-06-17,9097.3,8812.55,8606.43,8423.59,8111.2,7695.63,7377.39,7110.35,6976.45,6907.91,6974.07,7303.46,7748.17,8622.84,9484.29,9999.4,10534.38,10695.86,10636.1,10761.7,10732.99,10741.7,10656.65,10530.73,10469.92,10470.5,10428.18,10340.56,10305.17,10270.14,10118.87,10042.14,10149.03,10318.03,10709.62,11310.78,11839.86,11811.16,11817.34,11596.24,11401.0,11165.53,10955.68,10599.79,10221.03,10082.09,9849.83,9551.92
2010-06-18,9351.75,9085.0,8839.39,8649.02,8405.21,7963.38,7643.39,7323.43,7222.85,7196.57,7287.51,7663.01,8104.9,8981.9,9907.32,10437.36,10860.89,10914.97,10711.44,10620.53,10530.99,10394.07,10210.68,10082.13,9935.28,9753.26,9723.46,9609.49,9598.93,9480.48,9272.23,9344.31,9524.14,9741.13,10221.98,11004.68,11467.55,11528.12,11413.81,11145.96,11008.88,10883.39,10741.96,10455.06,10140.43,10200.51,10075.74,9880.2
2010-06-19,9617.74,9307.45,9072.23,8811.82,8472.61,8042.06,7679.87,7378.89,7133.74,7111.88,7078.45,7160.92,7396.02,7668.12,8042.54,8522.92,9163.84,9717.91,9972.85,10168.14,10047.12,9969.32,9717.33,9535.69,9297.26,9128.37,8982.4,8871.31,8764.88,8689.84,8670.43,8679.21,8864.12,9162.72,9635.83,10313.12,10831.63,10864.03,10640.34,10433.86,10251.76,10095.22,9928.64,9678.92,9466.71,9482.51,9403.91,9232.29
2010-06-20,9090.6,8820.09,8590.46,8375.5,8098.73,7604.19,7267.93,7038.66,6873.19,6811.31,6801.29,6892.54,6990.27,7271.93,7494.57,7863.03,8414.46,8893.07,9254.66,9423.65,9501.79,9440.65,9285.88,9103.64,8956.72,8870.56,8700.03,8581.34,8493.7,8418.48,8356.44,8401.51,8543.81,8816.05,9366.65,10162.74,10728.85,10903.94,10813.17,10633.51,10515.26,10391.88,10262.37,9917.71,9671.39,9453.0,9127.99,8868.59
2010-06-21,8607.07,8384.34,8130.81,8024.64,7829.1,7498.33,7319.79,7140.87,7077.34,7093.02,7202.09,7583.21,8063.03,8997.01,9887.08,10457.25,10871.32,11006.09,10845.96,10828.56,10785.94,10667.8,10605.91,10436.75,10358.13,10318.96,10277.41,10183.0,10152.54,10121.87,10013.29,9977.73,10083.85,10321.98,10828.25,11535.65,12119.29,11997.82,11866.84,11589.35,11293.82,11075.58,10855.1,10534.44,10145.88,10080.04,9830.49,9607.52
2010-06-22,9413.58,9222.71,9034.58,8806.11,8567.01,8171.51,7770.68,7507.98,7336.87,7293.54,7402.72,7717.32,8082.31,8973.1,9781.31,10197.82,10632.16,10655.32,10526.7,10537.48,10440.61,10409.4,10383.05,10239.33,10181.17,10122.69,10074.99,10041.09,10027.18,10001.85,9962.61,9941.48,10118.11,10374.33,10848.72,11565.82,11953.04,11903.38,11684.92,11396.65,11187.14,10950.46,10758.95,10414.06,10007.41,9965.8,9775.48,9535.88
2010-06-23,9269.33,9104.7,8852.36,8721.3,8414.41,7976.23,7650.89,7305.47,7159.7,7120.52,7193.21,7508.25,7944.17,8852.07,9710.84,10164.63,10547.84,10617.77,10521.38,10537.29,10451.08,10387.82,10371.94,10249.68,10169.57,10145.51,10069.75,10078.09,10069.11,10051.52,9983.5,9956.61,10152.56,10443.74,10892.44,11431.2,11786.99,11703.09,11531.4,11228.57,11024.3,10798.57,10607.94,10320.34,9984.19,9960.49,9675.59,9471.45
2010-06-24,9264.33,8993.1,8815.01,8617.46,8340.8,7906.08,7616.96,7338.99,7219.1,7210.49,7365.4,7656.8,8122.03,8873.95,9745.92,10230.27,10550.18,10630.48,10511.74,10538.53,10403.58,10289.2,10170.55,9923.81,9716.26,9726.9,9774.67,9686.72,9650.0,9585.3,9527.05,9520.12,9576.27,9793.85,10131.37,10775.36,11362.0,11346.2,11279.46,11070.81,10930.74,10821.13,10645.3,10290.29,9915.33,9881.01,9573.51,9406.88
2010-06-25,9234.25,9012.56,8755.82,8559.47,8286.58,7917.72,7530.38,7269.76,7181.33,7077.08,7187.21,7550.96,7944.11,8691.44,9498.94,9936.63,10433.6,10520.09,10402.72,10419.64,10369.77,10309.79,10208.71,10055.9,9855.19,9734.16,9783.03,9705.98,9595.2,9471.46,9427.42,9344.62,9447.51,9684.97,10090.38,10657.0,11018.5,10933.63,10759.51,10441.31,10297.48,10124.94,9960.41,9649.89,9388.13,9479.75,9278.73,9190.06
2010-06-26,9004.37,8838.79,8678.6,8509.39,8144.75,7688.16,7307.24,7025.21,6958.73,6804.09,6779.32,6892.2,7030.19,7292.99,7593.29,7965.65,8475.59,8962.59,9325.1,9653.58,9599.4,9695.0,9617.7,9509.61,9424.17,9327.12,9162.27,9010.26,8874.98,8752.38,8677.48,8729.44,8862.87,8988.88,9423.19,10011.64,10559.52,10593.48,10360.54,10187.01,9937.75,9851.66,9745.99,9573.83,9443.08,9446.2,9336.01,9217.41
2010-06-27,8988.11,8647.58,8288.85,8106.32,7946.97,7576.55,7347.19,7159.88,7058.97,6968.91,7007.03,7091.29,7206.89,7415.07,7716.39,8008.63,8656.3,9210.48,9628.12,9859.58,9874.06,9840.11,9616.41,9485.58,9234.63,9205.9,9077.06,9022.58,8941.17,8941.84,8946.19,9065.89,9226.86,9584.02,10171.15,10818.42,11502.22,11560.79,11493.16,11298.0,11046.16,10941.3,10757.19,10421.29,10071.64,9897.73,9593.31,9283.39
2010-06-28,8997.49,8678.48,8417.24,8299.37,8117.19,7714.44,7425.99,7317.77,7208.39,7267.9,7420.61,7816.9,8354.67,9307.86,10200.97,10782.25,11334.67,11617.15,11496.17,11484.33,11323.96,11219.71,11061.45,10819.7,10688.49,10532.93,10377.28,10273.48,10184.82,10092.41,10021.04,9985.89,10112.29,10474.67,11127.3,12001.05,12793.65,12829.69,12705.2,12451.69,12215.14,11981.68,11725.63,11349.13,10864.01,10764.32,10350.28,10022.12
2010-06-29,9766.12,9521.15,9318.45,9108.57,8863.47,8424.78,8097.98,7792.65,7663.49,7604.86,7747.45,8087.67,8616.88,9657.52,10608.27,11180.56,11752.72,11965.17,11796.15,11625.52,11508.56,11456.49,11328.15,11041.67,10849.42,10763.45,10610.71,10514.97,10366.95,10311.11,10181.33,10178.94,10347.42,10732.19,11319.06,12297.37,13022.84,13176.33,13130.09,12897.1,12623.24,12450.56,12238.01,11804.37,11274.48,11203.97,10703.6,10322.39
2010-06-30,10054.53,9752.44,9564.64,9369.21,9157.57,8729.4,8395.98,7983.91,7847.64,7800.2,7914.98,8323.3,8832.83,9850.31,10802.37,11406.69,12053.26,12211.92,12051.19,11944.4,11733.52,11538.99,11309.3,11066.02,10884.56,10688.67,10550.38,10437.64,10381.4,10279.94,10183.95,10108.71,10341.75,10739.27,11287.05,12146.42,12889.83,13037.62,12919.23,12646.17,12418.2,12188.13,11994.13,11690.1,11176.95,11008.12,10556.16,10240.34
2010-07-01,9986.15,9715.81,9474.64,9280.54,9018.07,8619.61,8238.74,7936.1,7820.35,7778.78,7861.94,8221.73,8721.36,9700.62,10703.13,11266.85,11794.57,11906.17,11744.35,11683.55,11555.09,11369.63,11156.53,10934.76,10702.92,10366.46,10237.27,10243.33,10090.36,10039.39,10005.23,10053.51,10213.43,10589.68,11068.36,11926.78,12674.07,12744.95,12628.59,12489.25,12259.09,12159.9,11962.89,11578.45,11143.4,10996.75,10582.43,10317.91
2010-07-02,10035.63,9686.17,9513.42,9255.59,9019.79,8558.0,8197.92,7906.59,7791.72,7696.25,7778.99,8091.57,8613.64,9527.81,10462.07,11035.58,11643.4,11893.35,11837.39,11852.76,11818.86,11786.23,11704.93,11511.91,11409.84,11276.77,11208.75,11184.47,11141.2,11090.2,11098.6,11124.74,11360.76,11640.72,12022.84,12536.18,12908.12,12798.8,12589.43,12293.67,12038.59,11832.95,11594.28,11234.03,10899.17,10953.69,10634.87,10416.88
2010-07-03,10193.7,9932.85,9652.12,9380.21,9020.76,8544.86,8129.79,7814.53,7617.39,7457.45,7431.82,7580.86,7728.33,8050.46,8455.47,8961.62,9666.69,10259.0,10531.86,10790.81,10713.77,10578.7,10360.89,10127.84,9909.28,9690.56,9550.72,9361.75,9268.41,9126.96,9127.57,9122.97,9244.56,9596.84,10176.71,10979.74,11629.84,11682.35,11512.71,11280.22,11035.16,10890.49,10751.19,10536.44,10301.79,10252.46,10059.65,9810.06
2010-07-04,9560.92,9208.79,8947.49,8682.96,8463.12,7940.8,7634.49,7437.43,7278.91,7221.43,7220.69,7321.31,7445.05,7682.67,7931.11,8322.29,8934.75,9531.01,9960.64,10164.52,10138.61,10084.05,9906.78,9686.44,9488.37,9360.49,9207.58,9064.35,8912.0,8830.43,8745.61,8785.59,8952.01,9280.87,9889.08,10576.59,11271.15,11411.94,11302.72,11095.8,10963.3,10816.48,10614.23,10343.56,9958.43,9812.07,9501.2,9179.57
2010-07-05,8926.96,8630.04,8439.85,8203.36,7983.46,7637.82,7465.57,7314.97,7222.45,7245.28,7369.66,7690.94,8149.37,9062.43,9850.58,10340.74,10908.45,11209.72,11335.09,11499.73,11440.72,11364.92,11241.97,11061.99,10966.74,10844.23,10758.97,10758.54,10618.18,10652.91,10564.15,10673.74,10731.77,10960.43,11393.0,11994.3,12386.49,12345.41,12191.15,11918.71,11680.71,11377.77,11204.96,10904.93,10500.64,10392.59,10078.14,9812.93
2010-07-06,9535.72,9260.63,9067.08,8828.6,8587.15,8211.12,7871.09,7580.45,7446.88,7398.67,7442.91,7792.76,8198.64,8941.16,9680.34,10022.6,10534.19,10797.62,10898.27,11047.72,11043.91,10989.38,10840.94,10707.48,10518.0,10396.55,10258.62,10173.88,10124.58,10031.45,10127.94,10204.45,10389.94,10639.97,11066.54,11690.78,12157.5,12195.8,11975.62,11766.3,11585.67,11425.5,11175.0,10842.76,10421.92,10395.65,10021.9,9785.09
2010-07-07,9495.29,9310.35,9104.96,8914.4,8711.79,8291.1,8002.41,7684.71,7532.8,7521.58,7611.02,7834.24,8302.19,9104.45,9803.35,10181.64,10656.53,10934.0,11063.96,11251.66,11258.47,11183.57,11040.93,10885.69,10815.8,10740.64,10603.02,10570.33,10449.61,10376.14,10316.38,10310.39,10396.51,10527.57,10895.77,11561.2,12136.63,12168.86,12009.94,11792.08,11642.69,11476.24,11250.62,11069.38,10712.85,10635.07,10276.35,10047.89
2010-07-08,9828.09,9558.31,9298.18,9123.99,8847.0,8427.71,8025.51,7762.5,7566.25,7577.15,7713.64,8011.61,8475.0,9249.59,9953.99,10328.59,10766.3,11004.32,11008.87,11057.13,10955.4,10865.6,10786.71,10673.41,10528.66,10448.14,10425.69,10293.82,10255.06,10251.38,10235.31,10299.78,10392.78,10577.1,10901.34,11571.17,12123.24,12158.8,12017.63,11830.66,11629.18,11465.46,11250.69,10854.55,10452.41,10423.96,10151.13,9884.82
2010-07-09,9665.74,9392.47,9151.93,8907.4,8701.21,8243.84,7910.6,7609.92,7501.39,7449.47,7501.26,7855.78,8214.15,9049.09,9675.12,10103.98,10587.78,10921.3,11026.97,11122.38,11032.72,10954.51,10747.71,10559.39,10387.12,10259.68,10191.05,10144.52,10048.11,9889.84,9919.83,10006.85,9997.43,10200.08,10549.74,11105.14,11570.54,11513.46,11363.54,11062.93,10870.82,10678.34,10541.77,10326.32,9987.07,10090.49,9913.15,9786.36
2010-07-10,9614.33,9269.95,9021.28,8778.09,8532.29,8063.69,7694.85,7440.39,7192.07,7140.66,7115.14,7161.58,7333.8,7670.99,8035.83,8357.71,8973.49,9469.21,9793.69,10159.11,10141.78,10084.68,9896.42,9709.72,9590.74,9473.26,9357.34,9153.53,9001.23,8965.55,8975.32,9071.98,9084.47,9428.68,9817.23,10444.94,10856.63,10805.46,10584.47,10324.02,10079.45,9856.74,9709.32,9530.93,9315.89,9242.33,9119.58,8976.47
2010-07-11,8703.33,8447.79,8151.24,7874.9,7591.01,7273.08,6978.37,6745.86,6617.72,6641.95,6652.7,6757.65,6879.46,6967.62,7216.84,7418.12,7855.7,8367.45,8685.65,8966.74,9114.64,9235.21,9197.68,9155.38,9069.14,8989.99,8897.44,8849.92,8809.56,8685.63,8728.55,8735.68,8875.87,9115.84,9495.47,9958.61,10487.46,10589.15,10492.1,10278.27,10111.59,9970.8,9839.24,9589.66,9270.0,9128.37,8919.29,8700.45
2010-07-12,8474.58,8218.08,8005.27,7892.4,7693.66,7379.56,7233.19,7059.55,6984.99,7096.49,7313.21,7654.03,8144.97,8847.5,9561.56,9868.64,10295.18,10613.24,10675.79,10813.56,10694.1,10622.53,10444.55,10341.01,10194.43,10113.53,10111.33,9978.78,9924.2,9858.02,9788.73,9793.03,9852.17,9956.07,10310.36,10980.58,11564.26,11579.28,11407.28,11111.66,10899.66,10697.69,10513.56,10262.85,9841.41,9858.5,9655.7,9381.25
2010-07-13,9203.49,8957.25,8776.45,8563.21,8250.3,7895.92,7538.56,7281.0,7149.57,7108.64,7132.81,7401.13,7801.85,8494.17,9219.8,9413.47,9905.86,10199.35,10266.12,10396.06,10326.74,10326.85,10196.41,10043.82,10089.01,10157.07,10087.84,10034.98,9971.93,9911.78,9833.29,9827.83,9914.13,10138.16,10591.33,11069.04,11449.75,11378.09,11149.92,10838.57,10543.01,10350.95,10092.0,9796.56,9436.84,9498.59,9189.77,9043.79
2010-07-14,8897.78,8625.62,8443.43,8256.46,7977.02,7639.98,7286.16,7098.81,6902.58,6855.73,6913.8,7159.66,7534.61,8220.27,8813.64,9188.45,9669.98,9972.06,10073.7,10160.87,10061.94,10005.1,9948.38,9808.9,9652.09,9547.61,9399.27,9358.77,9385.04,9376.81,9373.84,9362.37,9414.36,9513.67,9882.29,10606.83,11296.05,11364.2,11231.05,11020.12,10804.92,10654.5,10447.0,10233.99,9829.2,9819.5,9541.18,9342.34
2010-07-15,9154.97,8897.03,8669.76,8487.45,8253.13,7866.11,7493.54,7242.05,7134.09,7130.0,7225.91,7574.3,7993.64,8728.58,9394.57,9763.08,10262.8,10488.62,10533.15,10613.95,10561.14,10393.51,10270.41,10062.38,9900.52,9777.22,9652.75,9629.66,9518.13,9472.29,9431.64,9466.86,9490.1,9655.82,10009.42,10676.64,11491.07,11661.01,11632.52,11493.03,11381.16,11277.92,11107.32,10839.91,10469.05,10471.08,10191.83,9917.38
2010-07-16,9670.24,9394.52,9130.0,8935.63,8710.0,8280.51,7922.97,7651.61,7496.75,7493.8,7560.45,7889.99,8302.68,9098.1,9789.66,10235.94,10854.3,11126.08,11166.94,11251.0,11040.14,10863.07,10699.12,10470.95,10252.52,10116.32,9951.8,9806.38,9704.44,9589.19,9572.59,9511.99,9623.2,9800.22,10140.78,10864.58,11416.96,11537.79,11449.69,11278.51,11024.1,10998.62,10864.44,10627.37,10290.99,10460.01,10186.95,10010.19
