date,load1,load2,load3,load4,load5,load6,load7,load8,load9,load10,load11,load12,load13,load14,load15,load16,load17,load18,load19,load20,load21,load22,load23,load24,temp1,temp2,temp3
2019-05-25,74470,70750,67928,65985,64595,64152,64064,63820,67150,72019,76474,80146,82883,84935,86688,87904,88837,89838,90332,89220,86751,84969,82650,77827,70.9,67.5,74.2
2019-05-26,73083,69550,66805,64406,62821,62141,61973,61827,64828,68371,72436,75622,77991,80341,81667,82733,83611,84486,84773,83746,81285,79900,78018,73397,62.70000000000001,62.6,72.4
2019-05-27,69116,66016,63605,62002,61121,61037,61110,61448,64118,67997,72701,76877,80236,82799,84342,85557,86572,87642,88095,87292,85425,83903,81302,76797,65.7,60.79999999999999,78.3
2019-05-28,72715,69212,66899,65690,64966,66146,69466,74283,79056,82990,86267,89315,91822,94073,95797,96663,97025,96936,95861,94203,91888,90332,87393,82183,60.0,57.4,72.7
2019-05-29,76388,72786,70228,68550,67689,68736,71453,74506,78455,81079,83476,85997,88407,90216,91858,92792,93303,93306,92336,90158,87839,86614,83900,78978,66.9,60.70000000000001,69.1
2019-05-30,73941,70271,67839,66217,65646,66745,69297,72921,76737,79487,81946,83982,85988,87716,89500,90651,91350,91851,91364,89989,88142,87070,84481,79660,71.4,65.0,68.8
2019-05-31,74694,70530,67781,65961,65346,66250,68418,71932,76165,79580,82838,86232,89155,91778,94093,95654,96653,96655,95730,93176,89953,87771,85186,80165,71.4,68.2,70.8
2019-06-01,75703,70722,67244,65237,63984,63681,64110,64663,67598,71670,75607,79153,82343,84759,86947,87996,89225,89795,89597,87936,85187,82941,80193,75924,60.9,62.5,70.9
2019-06-02,71645,67871,64844,62900,61683,61283,60990,61549,64391,68358,71840,75217,77937,80424,82152,83503,84954,86165,86754,85654,83540,81887,79677,74773,58.9,54.20000000000001,64.3
2019-06-03,69462,65734,63472,62242,61820,63208,66255,70200,74393,77586,80719,83873,86819,89002,91102,92230,92550,92456,91983,90477,88373,87018,84367,79034,67.0,62.20000000000001,69.3
2019-06-04,73914,69858,66936,65359,64682,65563,68329,72268,76344,79568,82789,86244,89803,92865,95541,97439,98710,98891,97512,95811,93389,91894,89161,83863,75.5,70.4,73.1
2019-06-05,78321,74613,71806,69827,67926,68650,71842,76404,80651,83623,87100,90425,92913,95694,97950,99381,100048,99981,99239,97231,94064,91844,88876,83367,66.4,62.6,73.2
2019-06-06,77585,73635,70478,68616,67843,68844,71262,74732,78932,82126,85205,88210,90924,93242,95960,97550,99016,99634,99294,97949,95392,93302,90770,85243,67.3,68.3,74.1
2019-06-07,79982,75725,72432,70329,69115,69896,71880,74934,79503,83474,87241,91117,93694,95978,98202,99252,100173,100326,99339,96920,93549,90431,87803,82393,68.6,69.4,72.9
2019-06-08,77296,72862,69158,66812,65357,65006,65243,66356,69877,73283,77226,81182,84213,86625,88297,89604,90846,91637,91482,89943,87642,85568,83389,78693,69.7,68.4,70.7
2019-06-09,74187,70679,67543,65542,64077,63668,63481,63354,66470,70780,74738,78182,81078,83479,85289,86471,87986,89149,89587,88750,86876,85178,83172,78499,68.3,67.2,68.8
2019-06-10,73206,69933,67613,65970,65565,66688,69598,72939,77211,80654,83284,85986,87906,89499,90623,91367,92007,92219,91936,90570,88223,85976,83337,77595,69.9,62.29999999999999,65.4
2019-06-11,71841,67572,64900,63180,62300,63210,65666,69346,73347,76301,78791,81185,83349,85423,87406,88869,89863,90394,90175,88496,85983,84162,81647,75984,69.5,67.3,67.4
2019-06-12,71003,67441,65046,63556,62922,63941,66391,69580,73190,75777,77942,80128,82088,83537,85045,85644,85864,85621,85118,83668,81784,80606,78454,73641,59.0,59.1,59.9
2019-06-13,69261,65700,63290,62119,61663,62678,65016,68608,72341,75031,77152,79307,81068,82454,83850,84571,84841,85128,85026,84058,82409,80981,79168,74164,66.0,59.4,60.6
2019-06-14,69073,65769,63723,62101,61851,62789,65395,68247,72023,75003,77557,80158,82298,84237,85698,86558,87061,87169,86367,84791,82816,81818,80230,76310,67.4,67.8,64.5
2019-06-15,72196,68614,65659,63824,62794,62821,63210,63803,66749,70820,74558,77618,79884,81763,83076,83720,84328,85013,84836,83842,82189,81034,79557,75736,59.9,59.6,71.7
2019-06-16,71433,67846,65820,64223,62710,62256,62186,61986,64686,68827,72712,76018,78851,81171,82814,83783,84631,85207,84898,83623,81720,80626,79121,74818,59.79999999999999,62.20000000000001,70.8
2019-06-17,70502,67172,64946,63507,62963,64013,67072,71603,75983,79357,82283,84877,87258,88993,90660,91362,91450,90937,90296,89416,87846,86676,84789,79526,65.1,69.0,72.6
2019-06-18,74752,70973,68772,67242,66232,67031,69554,73423,77568,80944,84098,87392,90217,93001,95459,97112,98405,99109,98726,97553,95229,93029,90294,84766,67.4,69.1,74.1
2019-06-19,79479,74972,71830,69666,67967,69048,71791,75027,79277,82864,86467,90046,93222,95859,97721,98928,99149,98775,98016,96364,93727,91829,88882,83066,60.4,63.5,68.6
2019-06-20,77841,73789,70956,69112,68306,69284,71726,74704,78379,81586,84416,87325,89740,92088,94355,95325,95955,96112,95678,94537,92276,90113,87953,82954,63.0,63.6,66.4
2019-06-21,77564,73754,70758,68936,68697,68998,70662,74311,78698,82628,85970,89169,91819,93543,95158,95590,95022,94014,92274,90093,87786,86250,84494,80126,69.1,66.0,69.0
2019-06-22,75260,71335,69030,67518,66427,66351,66408,67050,69770,73749,77618,80979,83501,85579,87246,88414,89802,91092,91489,90710,88078,86013,84089,79735,74.2,67.4,70.2
2019-06-23,74793,70752,67982,66565,65130,64715,64470,64828,67883,72133,76418,80022,83317,86331,88125,89273,89584,89779,89849,88686,86827,85838,84544,80601,73.2,71.6,70.8
2019-06-24,75925,72364,69920,67986,67600,68381,70666,74634,78879,81763,84133,86668,88633,90519,92168,93434,94250,94950,95154,94116,91830,89318,86907,81020,74.0,71.6,72.1
2019-06-25,75419,70936,68096,66299,65531,66538,69296,73647,78338,82238,86313,90258,93697,96882,99531,101628,102867,103453,103093,101528,98413,95653,92598,86215,79.3,74.8,76.5
2019-06-26,79542,74940,72119,69847,68527,68766,71259,75368,80609,85251,90019,94680,99227,103319,107076,109019,109779,109637,109157,107330,104213,100920,97567,90777,77.9,74.4,78.6
2019-06-27,83994,79605,75980,73380,72140,72638,75056,78579,83610,88157,93191,98202,102442,106002,109316,111661,113170,113477,112147,110013,106293,102797,99699,93331,78.5,77.4,78.9
2019-06-28,86751,81055,77415,74791,73353,73417,74424,78210,83698,88989,94075,98720,102843,106236,109350,111017,111767,111417,109265,105955,102361,98927,95791,90065,80.4,78.5,80.6
2019-06-29,84423,79633,75556,72634,70934,70221,70135,70992,75216,81316,87839,93941,98643,102282,105075,107373,109161,110146,110219,108413,104871,100798,97587,92749,78.4,75.0,82.5
2019-06-30,86816,81675,77498,74366,72324,70682,69793,70460,74746,80266,86291,91822,96539,100557,102921,104430,105516,106146,105749,103972,100459,97172,93977,88866,79.2,75.9,77.5
2019-07-01,83227,78318,74940,72719,71718,72775,74909,77872,83188,88597,94023,99627,104762,109494,113286,115722,117075,117358,116571,114774,111169,107357,103684,97293,84.9,79.8,82.3
2019-07-02,90774,85282,81127,78307,76756,77077,78925,82920,87314,92828,98491,103852,108552,112241,115428,116943,117622,117268,115655,113209,109362,105684,101977,96116,77.3,76.5,78.5
2019-07-03,89676,83883,79919,77344,75889,76107,77990,81493,86270,90823,96187,101404,106056,109914,112857,114190,114271,113104,110760,107714,103279,99355,95517,89782,78.8,76.7,76.7
2019-07-04,83450,78665,75131,72885,71058,70200,70090,70492,73312,78676,85654,92458,98066,102063,104582,106066,106671,107208,106332,103675,99588,95762,92221,88899,82.8,81.1,80.5
2019-07-05,84645,80169,76440,73569,71976,72143,73243,75166,79957,86458,93422,99842,105160,108899,111529,112869,113129,112674,110704,107755,103663,99975,96795,91245,80.1,78.9,78.7
2019-07-06,85969,81834,77765,75122,73004,72202,72112,72864,76014,80797,86612,92250,96819,100398,103124,104989,106095,106267,105166,103079,99399,95855,92613,87407,72.0,73.4,79.1
2019-07-07,82246,77939,74570,71916,70067,69024,68066,68030,71143,75704,81421,87006,92090,96412,99738,101976,103729,105079,105452,104239,101169,97695,94517,88752,73.3,67.8,78.2
2019-07-08,83192,78520,75129,72351,71014,71824,73826,77264,82517,87900,93317,98880,103585,107826,110928,113220,114380,115060,114639,112739,108912,104678,100539,94119,76.8,70.4,77.3
2019-07-09,87755,82556,78712,75997,74736,75338,77208,80551,84975,89834,95360,100961,105626,109996,113730,116146,117666,118504,118215,116464,113212,109452,105503,98922,85.0,75.9,82.0
2019-07-10,92672,87224,83188,80536,78997,79356,81847,84955,89721,95628,101773,107628,112200,115491,118134,119264,119674,119659,118348,116090,112423,108466,104844,98527,78.7,80.0,79.8
2019-07-11,91997,86231,82134,79173,77713,77929,80230,83318,88711,93022,98031,103011,106994,110373,113193,114871,115812,115890,114821,112211,108081,103937,99966,93193,74.1,68.9,74.9
2019-07-12,87201,81797,77707,74862,73518,73772,76049,79162,83857,87849,92316,96842,100803,104505,107858,109689,111512,112427,112100,110096,106130,101773,98279,91777,82.4,76.4,77.1
2019-07-13,86063,81167,76964,74338,72323,71784,71684,72802,77019,81870,87194,92449,96569,100055,102780,104844,106552,107607,107521,105801,102210,98608,95027,89266,80.2,73.8,80.2
2019-07-14,84139,79081,75586,72964,71200,70367,69841,70531,74428,79638,84918,89388,93172,97033,99855,101868,103789,105314,106063,105017,102030,99413,96355,91070,82.3,73.8,81.1
2019-07-15,85352,80721,77527,75342,74766,75677,78840,83329,88066,92163,96739,101130,104800,108239,110888,112446,112874,112620,111414,108966,106019,103292,100461,94417,77.6,77.0,78.0
2019-07-16,88770,84105,80479,78074,77166,78074,81020,85113,90055,93886,97010,101098,104888,108413,111771,113651,114574,114758,114107,112343,109246,106226,102715,97335,81.6,78.3,79.1
2019-07-17,90625,85155,81348,79033,77921,78906,81661,85263,90040,94578,99681,105437,110261,114557,118313,120884,122237,122387,121186,117933,113843,110077,105992,99998,79.2,77.4,82.7
2019-07-18,92720,86760,82824,79949,78329,79051,82011,85536,90487,94823,100014,105591,110599,115110,118077,120199,121918,123339,123705,122319,119130,115887,112169,106398,86.5,83.9,84.7
2019-07-19,99411,93631,89451,86628,84966,85134,87400,90462,95590,101441,107220,113231,118602,122783,125742,126738,127384,127189,125991,123349,119361,115405,111501,105118,86.0,82.6,83.5
2019-07-20,98632,93135,88219,84498,82194,80906,80709,81072,84570,90229,96247,102044,106496,109288,110837,111876,111882,111443,109522,106049,102708,99696,96580,91232,75.7,75.3,83.4
2019-07-21,86116,82013,78570,76029,74213,73164,72803,72924,75967,80591,85546,90393,94891,98276,100262,101460,102610,103394,102878,101002,97696,95237,92733,87454,71.9,71.5,72.8
2019-07-22,82125,78157,74626,72469,71671,72646,75358,78910,81821,85248,88669,91911,94522,96756,98868,99712,100096,100268,99999,98250,95111,92166,89196,83543,70.8,66.3,69.6
2019-07-23,77653,73374,70229,68531,67569,68623,71435,74773,78602,81535,84918,88137,91033,93686,96515,98659,100349,100955,100382,98604,95412,92534,89565,83925,71.7,67.1,70.2
2019-07-24,77641,73708,70506,68473,67618,68451,70285,73601,77023,80798,84967,88954,92959,96352,99766,102346,104455,105570,105438,103703,99884,96239,92253,85928,74.3,71.2,72.0
2019-07-25,79502,75184,71839,69711,68707,69407,71379,74840,79285,82837,87327,92046,96466,100307,103787,106490,108163,108872,108107,105745,101521,98344,94817,88518,76.7,74.0,74.8
2019-07-26,82645,77493,74027,71783,70809,71278,73852,76568,80392,84919,89567,94711,99211,102960,106462,108899,110698,111511,110684,107812,103372,99821,95730,89893,80.2,77.5,76.0
2019-07-27,83913,79102,75410,72554,70920,70348,70759,71543,74588,80662,86678,92370,96971,100407,103386,105400,107115,108430,108315,106732,102808,99154,95488,89869,81.5,80.2,78.3
2019-07-28,83625,79652,76195,73244,71313,70378,70009,70243,73700,79741,86170,92335,97369,101399,104136,105972,107122,107765,107421,105699,102556,100027,96811,91247,77.5,77.8,76.9
2019-07-29,85375,80709,77441,75320,74559,75641,78099,81950,86449,90915,95449,100068,104228,107601,109772,110159,109224,108435,107145,104909,101127,98126,94417,88410,73.3,74.4,75.9
2019-07-30,82960,78234,75005,72820,72006,72821,75851,79178,83074,86393,90402,94489,98090,100886,103350,104773,105734,105977,105440,103270,99698,96306,92427,86082,70.3,70.9,74.2
2019-07-31,80486,75982,72738,70627,69334,70059,72869,75972,79444,82967,87123,91385,95412,99232,102726,104932,106281,106914,106471,104161,100289,97104,93221,87117,71.0,68.2,72.6
2019-08-01,81617,76581,73103,70689,69647,70486,72660,75591,79237,83482,87848,92504,96656,100287,104102,106479,108462,109334,109055,106850,103002,99611,95614,89414,74.2,69.4,77.2
2019-08-02,83318,78360,74864,72265,70972,71481,73924,76618,80069,84783,89637,94570,98992,103013,106218,108608,109895,110031,108819,105727,101056,97724,93930,87903,76.5,71.2,75.8
2019-08-03,82609,77792,74059,71197,69750,68950,69409,70003,73344,77960,83072,88921,93962,98124,101160,103156,104913,106290,106165,103898,99713,96385,92468,86567,79.4,74.2,77.3
2019-08-04,81551,77120,73423,70718,68990,68249,68165,68309,71371,76910,82927,88684,94066,98666,102177,104504,106237,107463,107739,106051,102686,99664,95556,89518,80.1,74.6,79.3
2019-08-05,83333,78616,75284,72906,72026,72841,75475,79441,84417,89644,95518,101860,107609,112255,115780,117666,119183,119154,117899,115455,111369,107920,102537,95678,77.1,74.7,78.0
2019-08-06,88764,83321,79493,76730,75435,75899,79319,82558,86641,91288,95500,100688,105644,109634,113017,114757,115485,115826,115102,112856,108927,105523,100995,94538,77.8,72.6,77.3
2019-08-07,88006,82655,78725,76235,74966,75671,78550,82166,86310,90600,95061,100396,105401,109563,113099,114990,116141,116758,116085,114190,109837,106090,101464,94967,80.2,73.7,76.8
2019-08-08,88004,82657,78921,76482,75204,75845,78296,81808,85708,89599,93989,98422,102586,105853,108618,110465,111746,112023,110901,108336,104341,101461,97080,90785,73.8,68.9,74.3
2019-08-09,85027,80247,76927,74426,73461,74072,76228,79103,82733,87144,91785,96341,99953,103069,106106,107889,109137,109770,108618,105743,101168,97933,93588,87929,75.0,68.2,73.9
2019-08-10,82599,78055,74481,72006,70445,69995,70421,71109,73647,77807,82541,87139,91194,94653,97503,99680,101383,102749,102826,100770,97234,94768,91069,85724,75.7,69.7,75.2
2019-08-11,81073,77100,73686,71246,69830,69168,69423,69712,71838,75899,80870,85818,90546,94337,97641,99988,101781,103368,103721,102867,100776,99388,95716,90070,77.3,76.8,75.7
2019-08-12,84420,80434,77556,75824,75014,76273,79234,83236,87032,91221,95918,100932,105531,109156,112450,114989,116339,117118,116828,115271,112222,109729,104521,97812,76.1,77.7,76.4
2019-08-13,91975,86981,83488,80891,79333,79702,82851,86303,88885,91885,95448,99731,104243,108233,112218,114746,116216,115921,114199,111620,107737,104767,99435,92682,73.8,72.1,76.9
2019-08-14,86812,81980,78182,75717,74439,75201,78610,81980,84838,88162,92420,97099,101165,104647,107405,108872,109212,108968,107765,105339,101585,99074,94430,87945,71.5,67.3,73.6
2019-08-15,82376,78094,74850,72657,71664,72310,74969,78650,81509,85150,89499,93944,98191,101987,105079,106861,107438,107557,106502,103973,100400,98333,93619,87132,73.2,68.7,73.4
2019-08-16,81820,77547,74255,72012,71165,72077,75278,78618,81600,84777,88608,92798,96634,100435,104111,106641,108186,108838,107781,105125,101374,99041,94720,88616,74.7,75.9,73.7
2019-08-17,83371,78925,75226,72725,71108,70665,71305,72082,74509,79231,84446,89593,94013,97189,99925,101959,103833,105145,105157,103251,100061,97908,93938,88347,75.1,75.5,79.4
2019-08-18,83235,79465,76300,73522,72093,71296,70978,70965,73638,78917,84714,89519,93757,97045,99000,100955,102474,103016,103120,101567,98546,96253,91716,86058,77.8,74.4,76.2
2019-08-19,80496,76687,74189,72333,71628,72595,75776,79829,84066,89036,94363,99825,104977,109287,112873,115190,116550,117132,116637,114842,111411,108907,102960,96289,75.9,77.0,78.7
2019-08-20,89740,84398,80760,78254,76995,77700,81261,85614,89238,92125,96762,101948,106459,109055,111278,111587,111369,110995,110074,108317,105316,102753,97643,91398,74.0,74.9,73.4
2019-08-21,85225,80383,77082,74901,73703,74473,78097,81998,85171,88492,93264,98156,102615,106142,109481,111080,111719,111451,110143,107537,104255,102146,96783,90166,74.3,70.6,74.2
2019-08-22,84401,79614,76268,74052,72845,73511,76307,80437,83240,85469,88901,92126,95379,97948,100226,101528,102395,102308,101215,99075,96303,95171,90849,84768,70.6,64.0,72.3
2019-08-23,79781,75702,73141,71292,70477,71175,73673,77141,79781,82573,85555,88061,90412,92329,94713,95710,95961,95979,94670,91910,88954,87734,84197,79152,69.4,62.4,68.0
2019-08-24,74601,71794,69149,67251,66096,65939,66525,67448,68721,71942,75682,78888,81554,83579,84949,86002,86873,87268,87123,85219,82819,81994,78979,74903,70.0,64.8,69.7
2019-08-25,72435,67984,65620,64178,63350,62762,63251,63671,64941,68484,72088,75052,77922,80163,81811,83109,84503,85671,86130,85136,84655,84605,81248,77292,72.2,65.7,71.5
2019-08-26,73126,70110,68358,67781,68101,69284,72501,79123,81598,84036,86715,89414,91799,93999,95712,96341,96441,96547,96161,95375,94038,92881,88613,84069,72.9,72.8,73.7
2019-08-27,79299,74952,72329,70917,70283,71141,74617,79353,81971,84661,87574,90886,93946,96742,99436,100734,101903,102357,101876,99851,96804,94771,89540,83098,69.6,68.1,69.8
2019-08-28,77631,73366,70518,68696,67667,68577,72124,76321,79137,81509,84512,87803,90692,93319,95743,97305,98234,98383,97251,95084,92300,90628,85777,80082,71.5,68.0,68.4
2019-08-29,74856,71921,69408,67709,67122,68075,70206,74337,77219,80448,84157,87829,91692,95712,99237,101473,103244,104226,103446,101100,98562,96889,91637,85567,70.8,68.3,73.5
2019-08-30,79704,75795,72567,70486,69468,70002,72718,75999,78294,81058,84133,87620,90814,93888,96371,97724,98077,97647,95703,92532,89392,87635,83384,78163,68.3,62.5,69.0
2019-08-31,73519,70328,67478,66097,64843,64561,65087,65995,66860,69557,73517,77161,80137,82648,84597,85967,87113,87459,86640,84795,82621,82018,78737,74593,67.4,62.70000000000001,69.8
2019-09-01,73559,68229,66297,64783,63959,63444,63691,64170,65076,68083,71941,75576,78690,81732,84389,86096,87247,88270,88345,86974,85000,83808,80289,75715,71.3,68.9,71.9
